id,province,name,Latitude,Longitude,Type,Name_Type,Year
17987,Henan,Chengguan Town Mosque Management Committee,34.477256,114.463337,5,Islam,1980
17988,Henan,Zhongzhuang Village Protestant Church,34.363546,114.512406,1,Protestantism,1983
17989,Henan,Pailu Village Protestant Church,34.357635,114.469559,1,Protestantism,1997
17990,Henan,Jizigang Chan Compound Temple,34.273885,114.612641,3,Buddhism,2000
17991,Henan,Jizigang Church,34.273885,114.612641,1,Protestantism,2004
17992,Henan,Dige Township Mosque Management Committee,34.357635,114.469559,5,Islam,1964
17993,Henan,Douxiang Church,34.572582,114.537842,1,Protestantism,1997
17994,Henan,Shugang Town Protestant Church,34.438489,114.344405,1,Protestantism,1992
17995,Henan,Xizhuzhuang Church,34.369111,114.555707,1,Protestantism,1995
17996,Henan,Gelikou Protestant Church,34.357635,114.469559,1,Protestantism,1982
17997,Henan,Liqigang Church,34.273885,114.612641,1,Protestantism,1999
17998,Henan,Weishi County Protestant Church Association,34.408208,114.187065,10,Protestantism,1981
17999,Henan,Weishi County Islamic Association,34.28313,113.986849,5,Islam,1995
18000,Henan,Weishi County Protestant Three-self Patriotic Committee,34.397738,114.1871,10,Protestantism,1982
18001,Henan,Xingzhuang Church,34.442808,114.173189,1,Protestantism,1990
18002,Henan,Gangxi Protestant Management Office,34.810011,114.468438,1,Protestantism,1982
18003,Henan,Zuliang Church,34.8685,114.6193,1,Protestantism,1995
18004,Henan,Zhuxian Town Mosque Management Committee,34.609838,114.264667,5,Islam,1983
18005,Henan,Shangdian Church,34.861958,114.63056,1,Protestantism,1989
18006,Henan,Huzhai Protestant Church,34.777545,114.180736,1,Protestantism,1995
18007,Henan,Chenliu Protestant Church,34.609838,114.264667,1,Protestantism,1976
18008,Henan,Changdian Church,34.627212,114.508454,1,Protestantism,1984
18009,Henan,Liangzhai Church,34.8685,114.6193,1,Protestantism,1989
18010,Henan,Caizhuang Protestant Church,34.980498,115.099023,1,Protestantism,1956
18011,Henan,Dawangzhuang Protestant Church,34.826822,115.220506,1,Protestantism,1986
18012,Henan,Xiguan Church,34.957088,114.963235,1,Protestantism,1983
18013,Henan,Yifeng Township Protestant Church,34.814214,114.947823,1,Protestantism,1996
18014,Henan,Zhaozhai Protestant Church,34.870684,115.190411,1,Protestantism,1987
18015,Henan,Dongbatou Township Protestant Church,34.929803,114.7959,1,Protestantism,1987
18016,Henan,Zhuaying Township Protestant Church,34.915802,114.886076,1,Protestantism,1982
18017,Henan,Lankao County Catholic Church,34.832032,114.813612,2,Catholicism,1954
18018,Henan,Chengguan Town Xijie Church,34.82946,114.813794,1,Protestantism,1998
18019,Henan,Zhangxi Protestant Church,34.848897,115.13535,1,Protestantism,1987
18020,Henan,Dongguan Church,34.956984,114.963263,1,Protestantism,1985
18021,Henan,Village #2 Protestant Church,34.915802,114.886076,1,Protestantism,1982
18022,Henan,Zhonggou Church,34.707176,112.411443,1,Protestantism,2002
18023,Henan,Enguang Church,34.69351,112.44366,1,Protestantism,2002
18024,Henan,Yingzhuang Church,34.714526,112.443491,1,Protestantism,2002
18025,Henan,Huaquan Temple,34.731843,112.403337,1,Protestantism,2002
18026,Henan,Xigong District Protestant Three-self Patriotic Movement Committee,34.669726,112.424619,10,Protestantism,1998
18027,Henan,Wuxianjie Protestant Church,34.67641,112.467196,1,Protestantism,1975
18028,Henan,Tianfeng Temple,34.684739,112.485925,1,Protestantism,1980
18029,Henan,Xu Village Church,34.728159,112.465657,1,Protestantism,2002
18030,Henan,Xiaojiajie Protestant Church Democratic Management Committee,34.68466,112.477131,1,Protestantism,1997
18031,Henan,Xiaqing Temple,34.695594,112.468423,4,Daoism,1995
18032,Henan,Dongguan Mosque Management Committee,34.684953,112.497039,5,Islam,1823
18033,Henan,Xiaowang Church,34.718927,112.522857,1,Protestantism,2003
18034,Henan,Shilipu Church,34.714615,112.518694,1,Protestantism,2003
18035,Henan,Magou Church,34.731266,112.52166,1,Protestantism,2003
18036,Henan,Yiyang County Church,34.690261,112.473249,1,Protestantism,1992
18037,Henan,Dongchezhan Mosque Management Committee,34.618452,112.45429,5,Islam,1935
18038,Henan,Xiaoli Village South Mosque Management Committee,34.618452,112.45429,5,Islam,1988
18039,Henan,Beiyao Mosque Management Committee,34.618452,112.45429,5,Islam,1981
18040,Henan,Taxi Village Mosque,34.618452,112.45429,5,Islam,1983
18041,Henan,Beiyao Mosque,34.618452,112.45429,5,Islam,2001
18042,Henan,Chanhe Hui Muslim District Islamic Association,34.618452,112.45429,5,Islam,1986
18043,Henan,Tawan East Mosque Management Committee,34.618452,112.45429,5,Islam,1898
18044,Henan,Luoyang shi Protestant Three-self Patriotic Movement Committee,34.618452,112.45429,10,Protestantism,1954
18045,Henan,Xinjie Mosque Management Committee,34.618452,112.45429,5,Islam,1989
18046,Henan,Chanhe Hui Muslim District Protestant Three-self Patriotic Movement Committee,34.618452,112.45429,10,Protestantism,2003
18047,Henan,Tongxiang Mosque Management Committee,34.618452,112.45429,5,Islam,1997
18048,Henan,Mapo Central Mosque Management Committee,34.618452,112.45429,5,Islam,1986
18049,Henan,Luoyang City Catholic Patriotic Association,34.618452,112.45429,20,Catholicism,1991
18050,Henan,Zhongyao Mosque Management Committee,34.618452,112.45429,5,Islam,1995
18051,Henan,Longmen Protestant Church 127,34.581299,112.475822,1,Protestantism,1995
18052,Henan,Luoyang City Buddhist Association,34.718396,112.594609,30,Buddhism,1984
18053,Henan,Luolong District Protestant Church,34.564205,112.274984,1,Protestantism,1982
18054,Henan,Hedong Church,34.561862,112.483877,1,Protestantism,1995
18055,Henan,Dongyangtun Gospel Church,34.621843,112.43852,1,Protestantism,1999
18056,Henan,Baiqi Village Protestant Church,34.662631,112.505516,1,Protestantism,2003
18057,Henan,Ruao Protestant Church Church,34.654702,112.484563,1,Protestantism,1984
18058,Henan,Zhanggudong Church,34.618765,112.464182,1,Protestantism,2003
18059,Henan,Guanghua Temple,34.580313,112.474478,3,Buddhism,1992
18060,Henan,Yangwan Church,34.701014,112.547749,1,Protestantism,2003
18061,Henan,Wanghuang Temple,34.620257,112.446999,4,Daoism,1999
18062,Henan,Fantan Village Gospel Church,34.605931,112.410266,1,Protestantism,1998
18063,Henan,Longtan Temple,34.572518,112.271775,3,Buddhism,1993
18064,Henan,Shengjie Church,34.580313,112.474478,1,Protestantism,1998
18065,Henan,Wangzhuang Protestant Church,34.6213,112.458956,1,Protestantism,2003
18066,Henan,Jiaozhai Village Protestant Church,34.654831,112.558188,1,Protestantism,2003
18067,Henan,Heiwang Church,34.713444,112.569069,1,Protestantism,2003
18068,Henan,Panzhai Village Church,34.678912,112.565548,1,Protestantism,2003
18069,Henan,Cuoli Village Gospel Church,34.618765,112.464182,1,Protestantism,1999
18070,Henan,Zhonggang Village Protestant Church,34.654196,112.478573,1,Protestantism,2003
18071,Henan,Taishan Temple,34.568971,112.452542,4,Daoism,1988
18072,Henan,Baima Temple,34.718396,112.594609,3,Buddhism,1984
18073,Henan,Sanguanmiao Village Protestant Church,34.671911,112.53629,1,Protestantism,2003
18074,Henan,Shiren Village Protestant Church,34.648192,112.532861,1,Protestantism,2003
18075,Henan,Litun Church,34.568971,112.452542,1,Protestantism,1998
18076,Henan,Gucheng Protestant Church,34.621619,112.42104,1,Protestantism,1990
18077,Henan,Liuzhai Village Protestant Church,34.748964,112.442904,1,Protestantism,2003
18078,Henan,Changdai Township Protestant Church,34.794396,112.3663,1,Protestantism,1994
18079,Henan,Liuzhuang Protestant Church,34.855272,112.351845,1,Protestantism,2003
18080,Henan,Tielu Protestant Church,34.808447,112.702716,1,Protestantism,1998
18081,Henan,Beidasu Village Protestant Church,34.833804,112.354818,1,Protestantism,1998
18082,Henan,Kouxi Village Protestant Church,34.794776,112.775903,1,Protestantism,2001
18083,Henan,Chengguan Town Protestant Church,34.824179,112.450685,1,Protestantism,1996
18084,Henan,Huimeng Town Protestant Church,34.828006,112.618681,1,Protestantism,1981
18085,Henan,Zhaoyang Protestant Church,34.79171,112.475517,1,Protestantism,1985
18086,Henan,Wangliang Township Protestant Church,34.873762,112.439784,1,Protestantism,1993
18087,Henan,Dongliang Protestant Church,34.798956,112.748561,1,Protestantism,1982
18088,Henan,Baiyun Temple Daoist Management Committee,34.798956,112.748561,4,Daoism,1981
18089,Henan,Huanglushan Township Protestant Church,34.83904,112.540573,1,Protestantism,1962
18090,Henan,Matun Town Protestant Church,34.745982,112.385686,1,Protestantism,1997
18091,Henan,Changqiu Village Protestant Church,34.878875,112.497595,1,Protestantism,2000
18092,Henan,Hengshui Town Protestant Church,34.858796,112.286129,1,Protestantism,1985
18093,Henan,Leiheliu Protestant Church,34.8102,112.651,1,Protestantism,2001
18094,Henan,Baihe Protestant Church,34.857475,112.557585,1,Protestantism,1958
18095,Henan,Songzhuang Town Protestant Church,34.793148,112.567526,1,Protestantism,1982
18096,Henan,Liupo Village Protestant Church,34.74441,112.539252,1,Protestantism,1994
18097,Henan,Shili Protestant Church,34.793148,112.567526,1,Protestantism,2000
18098,Henan,Xiaolangdi Town Protestant Church,34.861906,112.350674,1,Protestantism,1984
18099,Henan,Zhaoyang Church  (Xugou Church ),34.928669,112.085769,1,Protestantism,1992
18100,Henan,Xin’an County Protestant Association,34.735404,112.120589,10,Protestantism,2002
18101,Henan,Zhaobao Church,34.684281,112.236448,1,Protestantism,1970
18102,Henan,Huangwa Village Church,34.672357,112.238361,1,Protestantism,1994
18103,Henan,Xizhao Church,34.68594,112.230184,1,Protestantism,1999
18104,Henan,Miaozi Township Protestant Church,33.766975,111.736945,1,Protestantism,1992
18105,Henan,Changchun Temple,33.814071,111.607274,4,Daoism,1994
18106,Henan,Luanchuan County Daoist Association,33.781207,111.650049,4,Daoism,1992
18107,Henan,Tantou Town Protestant Church Committee,34.006505,111.744266,1,Protestantism,1994
18108,Henan,Luanchuan County Protestant Association,33.843655,111.590103,10,Protestantism,1990
18109,Henan,Jing'an Temple,33.986517,111.809774,3,Buddhism,1993
18110,Henan,Poqian Protestant Church,34.089641,111.730974,1,Protestantism,2001
18111,Henan,Pinglianghe Village Protestant Church,33.92397,111.502847,1,Protestantism,1994
18112,Henan,Tantou Town Protestant Church Tantou Branch,34.003802,111.75473,1,Protestantism,1994
18113,Henan,Mount Qinglong Yudi Temple,33.815722,111.455923,4,Daoism,2000
18114,Henan,Lengshui Town Protestant Church,33.908983,111.465602,1,Protestantism,1991
18115,Henan,Jiaohe Township Protestant Church,33.855636,111.311797,1,Protestantism,1994
18116,Henan,Heyu Mosque,33.840232,111.895514,5,Islam,1953
18117,Henan,Daqinggou Township Protestant Church,33.897135,111.759604,1,Protestantism,1998
18118,Henan,Shimiao Township Protestant Church,33.81554,111.529962,1,Protestantism,1994
18119,Henan,Tangying Protestant Church,33.986517,111.809774,1,Protestantism,1994
18120,Henan,Taowan Town Protestant Church,33.824788,111.466966,1,Protestantism,1994
18121,Henan,Chitudian Town Church,33.814071,111.607274,1,Protestantism,1990
18122,Henan,Bianshang Protestant Church,33.840232,111.895514,1,Protestantism,1994
18123,Henan,Sanchuan Town Protestant Church,33.932141,111.390445,1,Protestantism,1982
18124,Henan,Baiyun Temple,33.997084,111.747913,4,Daoism,1983
18125,Henan,Baitu Township Church Management Group,34.029237,111.416754,1,Protestantism,1986
18126,Henan,Shizi Temple Township Protestant Management Group,34.014024,111.541259,1,Protestantism,1989
18127,Henan,Longwangzhuang Village Protestant Church,33.766975,111.736945,1,Protestantism,1992
18128,Henan,Heyuqian Village Protestant Church,33.853661,111.280437,1,Protestantism,1994
18129,Henan,Zhongdu Protestant Church,34.003802,111.75473,1,Protestantism,1999
18130,Henan,Luanchuan Protestant Church,33.78066,111.645831,1,Protestantism,1990
18131,Henan,Sidaogou Protestant Church,33.816586,111.804574,1,Protestantism,1990
18132,Henan,Zhaowang Temple,34.146396,111.921012,3,Buddhism,1986
18133,Henan,Majuling Church,34.085952,112.097614,1,Protestantism,1992
18134,Henan,Deting Church,34.139794,111.925172,1,Protestantism,1991
18135,Henan,Jixiang Temple,34.050761,111.844228,3,Buddhism,1993
18136,Henan,Huangshui Church,33.797687,112.256328,1,Protestantism,1991
18137,Henan,Checun Town Mosque,34.297938,112.204566,5,Islam,1980
18138,Henan,Yangwan Church,33.775123,112.067748,1,Protestantism,1991
18139,Henan,Jiuxian Town Church,34.015018,111.845858,1,Protestantism,1981
18140,Henan,Duanzhuang Church,34.139794,111.925172,1,Protestantism,1991
18141,Henan,Mashigou Township Protestant Church,33.967389,111.926979,1,Protestantism,1991
18142,Henan,Baihe Township Church,33.622046,111.921245,1,Protestantism,1985
18143,Henan,Xiwa Church,34.234521,112.200595,1,Protestantism,1992
18144,Henan,Maogou Church,34.301748,112.155359,1,Protestantism,1991
18145,Henan,Daping Township Church,34.225771,112.064914,1,Protestantism,1991
18146,Henan,Song County Protestant Three-self Patriotic Movement Committee Management Group,34.134517,112.085635,1,Protestantism,1991
18147,Henan,Banmiao Church,34.046719,112.129995,1,Protestantism,2001
18148,Henan,Sundian Church,33.784693,112.073364,1,Protestantism,1998
18149,Henan,Longtan Church,34.079781,111.790977,1,Protestantism,1991
18150,Henan,Zhifang Township Church,34.115339,112.107067,1,Protestantism,1991
18151,Henan,Song County Protestant Three-self Patriotic Movement Committee  (Chengguan Town Management Group ),34.177733,112.032932,1,Protestantism,2003
18152,Henan,Guanting Church,33.793245,112.121329,1,Protestantism,1991
18153,Henan,Caomiao Church,34.060826,112.08258,1,Protestantism,1995
18154,Henan,Zhaolou Protestant Church,34.125585,111.846746,1,Protestantism,1991
18155,Henan,Sizhuang Church,34.144065,112.161934,1,Protestantism,1990
18156,Henan,Zhulin Temple Buddhist Association,34.110648,112.102194,30,Buddhism,1991
18157,Henan,Yanzhuang Township Church,34.230508,112.122718,1,Protestantism,1991
18158,Henan,Donggou Township Protestant Church,33.959,112.1211,1,Protestantism,1991
18159,Henan,Hujiawa Church,34.311767,112.015122,1,Protestantism,1991
18160,Henan,Chengqu Protestant Church,34.134517,112.085635,1,Protestantism,1998
18161,Henan,Song County Protestant Three-self Patriotic Movement Committee,34.161247,112.116414,10,Protestantism,1982
18162,Henan,Longju Protestant Church,34.195245,112.118112,1,Protestantism,1993
18163,Henan,Tongzizhuang Church,33.95679,111.856538,1,Protestantism,1996
18164,Henan,Tianhu Town Church,34.234521,112.200595,1,Protestantism,1983
18165,Henan,Beidianjie Protestant Church,34.126311,112.079465,1,Protestantism,1992
18166,Henan,Sishang Church,34.050761,111.844228,1,Protestantism,1988
18167,Henan,Hecun Township Protestant Church,34.130646,112.038763,1,Protestantism,1991
18168,Henan,Saluo Church,34.279695,112.24958,1,Protestantism,2001
18169,Henan,Liujiaao Church,34.249313,112.117395,1,Protestantism,1991
18170,Henan,Song County Daoist Association Jianggong Temple Branch,34.232379,112.22073,4,Daoism,1998
18171,Henan,Song County Protestant Three-self Patriotic Movement Committee Kuqu Township Management Group,34.186089,112.136008,1,Protestantism,1994
18172,Henan,Nanchuan Church,34.225771,112.064914,1,Protestantism,1998
18173,Henan,Dazhu Village Church,34.230508,112.122718,1,Protestantism,1991
18174,Henan,Chouzi Village Protestant Church,33.800664,112.1843,1,Protestantism,2002
18175,Henan,Chenlou Village Church,33.792489,112.142615,1,Protestantism,1991
18176,Henan,Tao Village Protestant Church,34.146986,112.09686,1,Protestantism,1996
18177,Henan,Nantai Church,34.140838,111.881149,1,Protestantism,1991
18178,Henan,Zhuangke Church,34.315399,112.052309,1,Protestantism,2003
18179,Henan,Nianzigou Church,34.104976,112.172061,1,Protestantism,1995
18180,Henan,Yangdazhuang Church,34.286359,112.102424,1,Protestantism,1991
18181,Henan,Deting Mosque,34.139794,111.925172,5,Islam,1991
18182,Henan,Liziyuan Church,34.164589,111.937324,1,Protestantism,1991
18183,Henan,Checun Town Church,33.793245,112.121329,1,Protestantism,1991
18184,Henan,Fandian Village Protestant Church,34.292886,112.266234,1,Protestantism,1998
18185,Henan,Jiudian Township Church,34.167427,112.297924,1,Protestantism,1986
18186,Henan,Liziping Church,34.125297,112.058232,1,Protestantism,1991
18187,Henan,Shangyu Village Church,34.282038,112.032769,1,Protestantism,1986
18188,Henan,Guanzhuang Church,34.215509,112.004622,1,Protestantism,1991
18189,Henan,Mapo Old Mosque Management Committee,34.287894,112.502455,5,Islam,1975
18190,Henan,Xiaoli Village Women's Mosque Management Committee,34.287894,112.502455,5,Islam,1985
18191,Henan,Chengguan Town Protestant Church,34.152429,112.465559,1,Protestantism,1982
18192,Henan,Zhuyuan Township Protestant Church,34.10094,112.358869,1,Protestantism,1998
18193,Henan,Guanyin Temple,34.145896,112.611732,3,Buddhism,1996
18194,Henan,Huangyingkou Protestant Church,34.008757,112.47999,1,Protestantism,1990
18195,Henan,Liuzhu Protestant Church,33.888251,112.362112,1,Protestantism,2003
18196,Henan,Liudian Township Protestant Church Committee,34.089151,112.572899,1,Protestantism,1977
18197,Henan,Xiaodian Town Protestant Church Committee,34.174315,112.556824,1,Protestantism,1990
18198,Henan,Daan Church,34.314751,112.566209,1,Protestantism,1990
18199,Henan,Ruyang County Protestant Church Association,34.152429,112.465559,10,Protestantism,1988
18200,Henan,Dongju Protestant Church,34.063256,112.454483,1,Protestantism,1990
